record_id,platform,content_type,comment_id,thread_id,video_id,video_title,channel_title,video_url,video_published_at,theme,raw_text,author_hash,comment_published_at,comment_updated_at,like_count,reply_count,can_reply,is_public,viewer_rating,moderation_status,collected_at,collection_status,rejection_reason,clean_text,normalized_text_key,word_count,character_count,emoji_count,emoji_only,contains_alphanumeric,url_count,mention_count,hashtag_count,language_tag,detected_language,malay_indicator_count,english_indicator_count,spam_reasons,spam_flag,normalized_duplicate,cleaning_status
YT_UgxdiJCGL4iO6VeV8hB4AaABAg,YouTube,top_level_comment,UgxdiJCGL4iO6VeV8hB4AaABAg,UgxdiJCGL4iO6VeV8hB4AaABAg,UGAL8690ngc,"Bantuan Asas Rahmah diteruskan: RM100 untuk  dewasa, RM500 untuk penerima miskin tegar - Anwar",KiniTV,https://www.youtube.com/watch?v=UGAL8690ngc,2026-01-05T06:06:45Z,cost_of_living_public_policy,klu pangkah pas maka kita x ucap t.kasih kpd pemberi.sabda n.mohammad saw maksudnya klu x ucap t.kasih kpd pemberi maka x bersyukur kpd allah.klu kita masih lagi undi pas bermakna x bersyukur pd allah.,f0ce64291be1050695db,2026-01-05T15:00:13Z,2026-01-05T15:00:13Z,2,1,True,True,none,,2026-06-17T15:11:40.741973+00:00,raw,,klu pangkah pas maka kita x ucap t.kasih kpd pemberi.sabda n.mohammad saw maksudnya klu x ucap t.kasih kpd pemberi maka x bersyukur kpd allah.klu kita masih lagi undi pas bermakna x bersyukur pd allah.,klu pangkah pas maka kita x ucap t kasih kpd pemberi sabda n mohammad saw maksudnya klu x ucap t kasih kpd pemberi maka x bersyukur kpd allah klu kita masih lagi undi pas bermakna x bersyukur pd allah,39,201,0,False,True,0,0,0,BM,id,2,0,,False,False,accepted
YT_UgzzBuUFVZ1L0WaJ5qd4AaABAg,YouTube,top_level_comment,UgzzBuUFVZ1L0WaJ5qd4AaABAg,UgzzBuUFVZ1L0WaJ5qd4AaABAg,UGAL8690ngc,"Bantuan Asas Rahmah diteruskan: RM100 untuk  dewasa, RM500 untuk penerima miskin tegar - Anwar",KiniTV,https://www.youtube.com/watch?v=UGAL8690ngc,2026-01-05T06:06:45Z,cost_of_living_public_policy,Love u PMX Luangkan kasa mu,47b5ff01b1b1e96886b2,2026-01-05T14:15:21Z,2026-01-05T14:15:21Z,1,0,True,True,none,,2026-06-17T15:11:40.741985+00:00,raw,,Love u PMX Luangkan kasa mu,love u pmx luangkan kasa mu,6,27,0,False,True,0,0,0,BM,id,0,0,,False,False,accepted
YT_UgwIHPsoYd-3CYOg9b94AaABAg,YouTube,top_level_comment,UgwIHPsoYd-3CYOg9b94AaABAg,UgwIHPsoYd-3CYOg9b94AaABAg,UGAL8690ngc,"Bantuan Asas Rahmah diteruskan: RM100 untuk  dewasa, RM500 untuk penerima miskin tegar - Anwar",KiniTV,https://www.youtube.com/watch?v=UGAL8690ngc,2026-01-05T06:06:45Z,cost_of_living_public_policy,It's a waste of money. Selected merchants benefited from it,842380cc316c2277e35a,2026-01-05T13:09:43Z,2026-01-05T13:09:43Z,0,2,True,True,none,,2026-06-17T15:11:40.741998+00:00,raw,,It's a waste of money. Selected merchants benefited from it,it s a waste of money selected merchants benefited from it,10,59,0,False,True,0,0,0,EN,en,0,0,,False,False,accepted
YT_UgxXXGRai-_G7Zyxfu54AaABAg,YouTube,top_level_comment,UgxXXGRai-_G7Zyxfu54AaABAg,UgxXXGRai-_G7Zyxfu54AaABAg,UGAL8690ngc,"Bantuan Asas Rahmah diteruskan: RM100 untuk  dewasa, RM500 untuk penerima miskin tegar - Anwar",KiniTV,https://www.youtube.com/watch?v=UGAL8690ngc,2026-01-05T06:06:45Z,cost_of_living_public_policy,org bgi kita ambil itu duit kita.time undi kita pangkah pas😂,fd0fef0c5a5da8bd8e56,2026-01-05T13:04:44Z,2026-01-05T13:04:44Z,6,2,True,True,none,,2026-06-17T15:11:40.742011+00:00,raw,,org bgi kita ambil itu duit kita.time undi kita pangkah pas😂,org bgi kita ambil itu duit kita time undi kita pangkah pas,12,60,1,False,True,0,0,0,BM,id,2,0,,False,False,accepted
YT_UgwCN78rwvcGiUgvMZl4AaABAg,YouTube,top_level_comment,UgwCN78rwvcGiUgvMZl4AaABAg,UgwCN78rwvcGiUgvMZl4AaABAg,UGAL8690ngc,"Bantuan Asas Rahmah diteruskan: RM100 untuk  dewasa, RM500 untuk penerima miskin tegar - Anwar",KiniTV,https://www.youtube.com/watch?v=UGAL8690ngc,2026-01-05T06:06:45Z,cost_of_living_public_policy,ramai yang marah tapi ramai juga tg sayang terbaik pmx,fb93de34f5a05d75ddc0,2026-01-05T12:34:43Z,2026-01-05T12:34:43Z,7,0,True,True,none,,2026-06-17T15:11:40.742024+00:00,raw,,ramai yang marah tapi ramai juga tg sayang terbaik pmx,ramai yang marah tapi ramai juga tg sayang terbaik pmx,10,54,0,False,True,0,0,0,BM,id,3,0,,False,False,accepted
YT_UgxiacTXWdZjOZVshdp4AaABAg,YouTube,top_level_comment,UgxiacTXWdZjOZVshdp4AaABAg,UgxiacTXWdZjOZVshdp4AaABAg,UGAL8690ngc,"Bantuan Asas Rahmah diteruskan: RM100 untuk  dewasa, RM500 untuk penerima miskin tegar - Anwar",KiniTV,https://www.youtube.com/watch?v=UGAL8690ngc,2026-01-05T06:06:45Z,cost_of_living_public_policy,Sayang nya yang bujang bagi bukan penerima sara tiada str lagi kan? Sebab str tu dah ditukarkan kepada sara bulanan. Hahaa cilaka,35506655b1b8887a7c78,2026-01-05T12:04:01Z,2026-01-05T12:04:01Z,10,2,True,True,none,,2026-06-17T15:11:40.742060+00:00,raw,,Sayang nya yang bujang bagi bukan penerima sara tiada str lagi kan? Sebab str tu dah ditukarkan kepada sara bulanan. Hahaa cilaka,sayang nya yang bujang bagi bukan penerima sara tiada str lagi kan sebab str tu dah ditukarkan kepada sara bulanan hahaa cilaka,22,129,0,False,True,0,0,0,BM,id,6,0,,False,False,accepted
YT_Ugz7uZvuxnzQDnmxGjV4AaABAg,YouTube,top_level_comment,Ugz7uZvuxnzQDnmxGjV4AaABAg,Ugz7uZvuxnzQDnmxGjV4AaABAg,UGAL8690ngc,"Bantuan Asas Rahmah diteruskan: RM100 untuk  dewasa, RM500 untuk penerima miskin tegar - Anwar",KiniTV,https://www.youtube.com/watch?v=UGAL8690ngc,2026-01-05T06:06:45Z,cost_of_living_public_policy,Ni lah punca utama rakyat dibodohkan,b4571f45554bc88a0d4d,2026-01-05T12:00:17Z,2026-01-05T12:00:17Z,2,2,True,True,none,,2026-06-17T15:11:40.742071+00:00,raw,,Ni lah punca utama rakyat dibodohkan,ni lah punca utama rakyat dibodohkan,6,36,0,False,True,0,0,0,BM,id,2,0,,False,False,accepted
YT_UgyoNot5HFb2jzqb5454AaABAg,YouTube,top_level_comment,UgyoNot5HFb2jzqb5454AaABAg,UgyoNot5HFb2jzqb5454AaABAg,UGAL8690ngc,"Bantuan Asas Rahmah diteruskan: RM100 untuk  dewasa, RM500 untuk penerima miskin tegar - Anwar",KiniTV,https://www.youtube.com/watch?v=UGAL8690ngc,2026-01-05T06:06:45Z,cost_of_living_public_policy,Alhamdulillah ❤ Terima Kasih PMX 🎉🎉Madani Terbaik,6bdeb3a61e000ed49941,2026-01-05T11:53:03Z,2026-01-05T11:53:03Z,3,0,True,True,none,,2026-06-17T15:11:40.742084+00:00,raw,,Alhamdulillah ❤ Terima Kasih PMX 🎉🎉Madani Terbaik,alhamdulillah terima kasih pmx madani terbaik,6,49,3,False,True,0,0,0,BM,id,0,0,,False,False,accepted
YT_UgwKAYhuc_KDemuQj-J4AaABAg,YouTube,top_level_comment,UgwKAYhuc_KDemuQj-J4AaABAg,UgwKAYhuc_KDemuQj-J4AaABAg,dDRZ6AZbcfw,Malaysian Hawker Fights To Keep His Noodles Affordable As Food Prices Rise | Money Mind | Inflation,CNA Insider,https://www.youtube.com/watch?v=dDRZ6AZbcfw,2025-11-25T14:01:10Z,cost_of_living_public_policy,"RM 20 for 30 eggs? RM 36/kg for lean pork? That's not that bad. Try buying in the West, without subsidies. Granted the minimum wage for the unskilled in the west is probably a lot higher. Edit: i must admit, his stall looks very clean and hygienic.",6a50a451d28199fb5031,2026-04-06T08:00:04Z,2026-04-06T08:04:19Z,0,0,True,True,none,,2026-06-17T15:11:42.417804+00:00,raw,,"RM 20 for 30 eggs? RM 36/kg for lean pork? That's not that bad. Try buying in the West, without subsidies. Granted the minimum wage for the unskilled in the west is probably a lot higher. Edit: i must admit, his stall looks very clean and hygienic.",rm 20 for 30 eggs rm 36 kg for lean pork that s not that bad try buying in the west without subsidies granted the minimum wage for the unskilled in the west is probably a lot higher edit i must admit his stall looks very clean and hygienic,48,248,0,False,True,0,0,0,EN,en,0,8,,False,False,accepted
YT_UgywlAn7iLrmVfAcb8Z4AaABAg,YouTube,top_level_comment,UgywlAn7iLrmVfAcb8Z4AaABAg,UgywlAn7iLrmVfAcb8Z4AaABAg,dDRZ6AZbcfw,Malaysian Hawker Fights To Keep His Noodles Affordable As Food Prices Rise | Money Mind | Inflation,CNA Insider,https://www.youtube.com/watch?v=dDRZ6AZbcfw,2025-11-25T14:01:10Z,cost_of_living_public_policy,They are already charging higher. They rise when fuel prices go up but never come down when fuel prices go down. And chicken eggs atvRM20 per tray? He must be being cheated,a0f4898efe7bd9313eee,2026-03-30T09:45:11Z,2026-03-30T09:46:33Z,0,0,True,True,none,,2026-06-17T15:11:42.417839+00:00,raw,,They are already charging higher. They rise when fuel prices go up but never come down when fuel prices go down. And chicken eggs atvRM20 per tray? He must be being cheated,they are already charging higher they rise when fuel prices go up but never come down when fuel prices go down and chicken eggs atvrm20 per tray he must be being cheated,32,172,0,False,True,0,0,0,EN,en,0,4,,False,False,accepted
YT_UgzlCEQxKYECL7iFgnt4AaABAg,YouTube,top_level_comment,UgzlCEQxKYECL7iFgnt4AaABAg,UgzlCEQxKYECL7iFgnt4AaABAg,dDRZ6AZbcfw,Malaysian Hawker Fights To Keep His Noodles Affordable As Food Prices Rise | Money Mind | Inflation,CNA Insider,https://www.youtube.com/watch?v=dDRZ6AZbcfw,2025-11-25T14:01:10Z,cost_of_living_public_policy,"A simple way to keep customers of various demographics is to update your menus (cheap method), where there are budget dishes, premium dishes and same dish but of different sizes/portion corresponding reasonably to price. This caters to customers of different spending power and tastes while protecting your bottom line.",a64149cdb1a7f2a77891,2026-01-18T09:48:14Z,2026-01-18T09:48:14Z,0,0,True,True,none,,2026-06-17T15:11:42.417863+00:00,raw,,"A simple way to keep customers of various demographics is to update your menus (cheap method), where there are budget dishes, premium dishes and same dish but of different sizes/portion corresponding reasonably to price. This caters to customers of different spending power and tastes while protecting your bottom line.",a simple way to keep customers of various demographics is to update your menus cheap method where there are budget dishes premium dishes and same dish but of different sizes portion corresponding reasonably to price this caters to customers of different spending power and tastes while protecting your bottom line,50,319,0,False,True,0,0,0,EN,en,0,6,,False,False,accepted
YT_UgwLeQ-xgjtMF1qD51d4AaABAg,YouTube,top_level_comment,UgwLeQ-xgjtMF1qD51d4AaABAg,UgwLeQ-xgjtMF1qD51d4AaABAg,dDRZ6AZbcfw,Malaysian Hawker Fights To Keep His Noodles Affordable As Food Prices Rise | Money Mind | Inflation,CNA Insider,https://www.youtube.com/watch?v=dDRZ6AZbcfw,2025-11-25T14:01:10Z,cost_of_living_public_policy,Other business also need to profit. F and B is like a disease that spread and in the end CUSTOMER PAYS,7835c5f33866e5268860,2025-12-10T01:23:40Z,2025-12-10T01:23:40Z,0,0,True,True,none,,2026-06-17T15:11:42.417893+00:00,raw,,Other business also need to profit. F and B is like a disease that spread and in the end CUSTOMER PAYS,other business also need to profit f and b is like a disease that spread and in the end customer pays,21,102,0,False,True,0,0,0,EN,en,0,4,,False,False,accepted
YT_UgyICEA_y8tuxX_1_qp4AaABAg,YouTube,top_level_comment,UgyICEA_y8tuxX_1_qp4AaABAg,UgyICEA_y8tuxX_1_qp4AaABAg,dDRZ6AZbcfw,Malaysian Hawker Fights To Keep His Noodles Affordable As Food Prices Rise | Money Mind | Inflation,CNA Insider,https://www.youtube.com/watch?v=dDRZ6AZbcfw,2025-11-25T14:01:10Z,cost_of_living_public_policy,"In the end external factors will force the business to increase prices or continue until not logical to stay on business. There are other cost increase other then igredients. For new players in F and B they have no choice but to include technology, innovation, perks, etc to ATTRACT CUSTOMERS. for traditional players unless your food is SO GOOD increade people will still buy if not losses will mean close shop .THE REALITY IF LIFE",7835c5f33866e5268860,2025-12-10T01:21:41Z,2025-12-10T01:21:41Z,0,0,True,True,none,,2026-06-17T15:11:42.417921+00:00,raw,,"In the end external factors will force the business to increase prices or continue until not logical to stay on business. There are other cost increase other then igredients. For new players in F and B they have no choice but to include technology, innovation, perks, etc to ATTRACT CUSTOMERS. for traditional players unless your food is SO GOOD increade people will still buy if not losses will mean close shop .THE REALITY IF LIFE",in the end external factors will force the business to increase prices or continue until not logical to stay on business there are other cost increase other then igredients for new players in f and b they have no choice but to include technology innovation perks etc to attract customers for traditional players unless your food is so good increade people will still buy if not losses will mean close shop the reality if life,75,432,0,False,True,0,0,0,EN,en,0,9,,False,False,accepted
YT_UgzBWIRzlub62kO4SKJ4AaABAg,YouTube,top_level_comment,UgzBWIRzlub62kO4SKJ4AaABAg,UgzBWIRzlub62kO4SKJ4AaABAg,dDRZ6AZbcfw,Malaysian Hawker Fights To Keep His Noodles Affordable As Food Prices Rise | Money Mind | Inflation,CNA Insider,https://www.youtube.com/watch?v=dDRZ6AZbcfw,2025-11-25T14:01:10Z,cost_of_living_public_policy,"In this video,He’s talking about the prices of eggs,a couple of Months ago,here in NYC,because there was a Major Problem with Eggs,the Problem was Chickens were hit with some type of Bacteria,like Chicken Flu or something,so Chicken farmers had to kill them,before it could Spread to other Chicken farms,a dozen eggs cost me 9.50/Per Dozen Eggs,it didn’t matter what the size was,it happens sometimes.",ad369ebac7a730861136,2025-12-09T00:40:41Z,2025-12-09T00:40:41Z,0,0,True,True,none,,2026-06-17T15:11:42.417948+00:00,raw,,"In this video,He’s talking about the prices of eggs,a couple of Months ago,here in NYC,because there was a Major Problem with Eggs,the Problem was Chickens were hit with some type of Bacteria,like Chicken Flu or something,so Chicken farmers had to kill them,before it could Spread to other Chicken farms,a dozen eggs cost me 9.50/Per Dozen Eggs,it didn’t matter what the size was,it happens sometimes.",in this video he s talking about the prices of eggs a couple of months ago here in nyc because there was a major problem with eggs the problem was chickens were hit with some type of bacteria like chicken flu or something so chicken farmers had to kill them before it could spread to other chicken farms a dozen eggs cost me 9 50 per dozen eggs it didn t matter what the size was it happens sometimes,79,401,0,False,True,0,0,0,EN,en,0,8,,False,False,accepted
YT_UgxJFS7rL3_M8ONf64F4AaABAg,YouTube,top_level_comment,UgxJFS7rL3_M8ONf64F4AaABAg,UgxJFS7rL3_M8ONf64F4AaABAg,dDRZ6AZbcfw,Malaysian Hawker Fights To Keep His Noodles Affordable As Food Prices Rise | Money Mind | Inflation,CNA Insider,https://www.youtube.com/watch?v=dDRZ6AZbcfw,2025-11-25T14:01:10Z,cost_of_living_public_policy,"There was a time i needed help on some DJ’ing stuff, i went to Paul and he was kind enough to guide and teach me without asking anything but my hardwork. Man is really hustling out here!! Respect sifu",c36ce31176abe3b2bdcc,2025-12-08T12:10:23Z,2025-12-08T12:10:23Z,4,0,True,True,none,,2026-06-17T15:11:42.417968+00:00,raw,,"There was a time i needed help on some DJ’ing stuff, i went to Paul and he was kind enough to guide and teach me without asking anything but my hardwork. Man is really hustling out here!! Respect sifu",there was a time i needed help on some dj ing stuff i went to paul and he was kind enough to guide and teach me without asking anything but my hardwork man is really hustling out here respect sifu,40,200,0,False,True,0,0,0,EN,en,0,5,,False,False,accepted
YT_Ugy-tIlq7ZGUa5PAaCJ4AaABAg,YouTube,top_level_comment,Ugy-tIlq7ZGUa5PAaCJ4AaABAg,Ugy-tIlq7ZGUa5PAaCJ4AaABAg,dDRZ6AZbcfw,Malaysian Hawker Fights To Keep His Noodles Affordable As Food Prices Rise | Money Mind | Inflation,CNA Insider,https://www.youtube.com/watch?v=dDRZ6AZbcfw,2025-11-25T14:01:10Z,cost_of_living_public_policy,"Merci, hope everything works well",7910ad0028ea8a0c5aae,2025-12-08T06:26:16Z,2025-12-08T06:26:16Z,0,0,True,True,none,,2026-06-17T15:11:42.417981+00:00,raw,,"Merci, hope everything works well",merci hope everything works well,5,33,0,False,True,0,0,0,EN,en,0,0,,False,False,accepted
YT_Ugyd7N_sobtxqG52R1Z4AaABAg,YouTube,top_level_comment,Ugyd7N_sobtxqG52R1Z4AaABAg,Ugyd7N_sobtxqG52R1Z4AaABAg,dDRZ6AZbcfw,Malaysian Hawker Fights To Keep His Noodles Affordable As Food Prices Rise | Money Mind | Inflation,CNA Insider,https://www.youtube.com/watch?v=dDRZ6AZbcfw,2025-11-25T14:01:10Z,cost_of_living_public_policy,for kuching price.. that's definitely cheap..,35ae8a83d86278daf121,2025-12-03T12:50:31Z,2025-12-03T12:50:31Z,0,0,True,True,none,,2026-06-17T15:11:42.417994+00:00,raw,,for kuching price.. that's definitely cheap..,for kuching price that s definitely cheap,6,45,0,False,True,0,0,0,EN,en,0,2,,False,False,accepted
YT_UgxCihM-xnK4fxebPOR4AaABAg,YouTube,top_level_comment,UgxCihM-xnK4fxebPOR4AaABAg,UgxCihM-xnK4fxebPOR4AaABAg,dDRZ6AZbcfw,Malaysian Hawker Fights To Keep His Noodles Affordable As Food Prices Rise | Money Mind | Inflation,CNA Insider,https://www.youtube.com/watch?v=dDRZ6AZbcfw,2025-11-25T14:01:10Z,cost_of_living_public_policy,"& this happens during the premiership of a person who promises to have all the solutions to keep price down, when he was not in power, tq DAP for supporting this man",5d6bc4bb855208f0b09f,2025-12-03T08:21:59Z,2025-12-03T08:21:59Z,0,0,True,True,none,,2026-06-17T15:11:42.418011+00:00,raw,,"& this happens during the premiership of a person who promises to have all the solutions to keep price down, when he was not in power, tq DAP for supporting this man",this happens during the premiership of a person who promises to have all the solutions to keep price down when he was not in power tq dap for supporting this man,31,165,0,False,True,0,0,0,EN,en,0,5,,False,False,accepted
YT_Ugwwen3Lfe_16aP3Mmd4AaABAg,YouTube,top_level_comment,Ugwwen3Lfe_16aP3Mmd4AaABAg,Ugwwen3Lfe_16aP3Mmd4AaABAg,dDRZ6AZbcfw,Malaysian Hawker Fights To Keep His Noodles Affordable As Food Prices Rise | Money Mind | Inflation,CNA Insider,https://www.youtube.com/watch?v=dDRZ6AZbcfw,2025-11-25T14:01:10Z,cost_of_living_public_policy,I just bought a tray of B grade eggs for RM 12,49fc449332521f8c1bf6,2025-12-02T10:12:49Z,2025-12-02T10:12:49Z,0,0,True,True,none,,2026-06-17T15:11:42.418024+00:00,raw,,I just bought a tray of B grade eggs for RM 12,i just bought a tray of b grade eggs for rm 12,12,46,0,False,True,0,0,0,EN,en,0,1,,False,False,accepted
YT_UgyxoctfRdRCfiYctHF4AaABAg,YouTube,top_level_comment,UgyxoctfRdRCfiYctHF4AaABAg,UgyxoctfRdRCfiYctHF4AaABAg,dDRZ6AZbcfw,Malaysian Hawker Fights To Keep His Noodles Affordable As Food Prices Rise | Money Mind | Inflation,CNA Insider,https://www.youtube.com/watch?v=dDRZ6AZbcfw,2025-11-25T14:01:10Z,cost_of_living_public_policy,Cna diverting egg prices in sgp.,7d69e2072cb1863e78f6,2025-12-01T04:21:11Z,2025-12-01T04:21:11Z,0,0,True,True,none,,2026-06-17T15:11:42.418036+00:00,raw,,Cna diverting egg prices in sgp.,cna diverting egg prices in sgp,6,32,0,False,True,0,0,0,EN,it,0,1,,False,False,accepted
YT_UgwAcKjZFy9HCsGbJDB4AaABAg,YouTube,top_level_comment,UgwAcKjZFy9HCsGbJDB4AaABAg,UgwAcKjZFy9HCsGbJDB4AaABAg,dDRZ6AZbcfw,Malaysian Hawker Fights To Keep His Noodles Affordable As Food Prices Rise | Money Mind | Inflation,CNA Insider,https://www.youtube.com/watch?v=dDRZ6AZbcfw,2025-11-25T14:01:10Z,cost_of_living_public_policy,If you want to open more chicken house find me ✌🏻,3a47df6d75cf4ff9fcbe,2025-11-30T09:47:55Z,2025-11-30T09:47:55Z,0,0,True,True,none,,2026-06-17T15:11:42.418051+00:00,raw,,If you want to open more chicken house find me ✌🏻,if you want to open more chicken house find me,10,49,1,False,True,0,0,0,EN,en,0,1,,False,False,accepted
YT_UgxZM-J2ZYpy2uRhTY94AaABAg,YouTube,top_level_comment,UgxZM-J2ZYpy2uRhTY94AaABAg,UgxZM-J2ZYpy2uRhTY94AaABAg,dDRZ6AZbcfw,Malaysian Hawker Fights To Keep His Noodles Affordable As Food Prices Rise | Money Mind | Inflation,CNA Insider,https://www.youtube.com/watch?v=dDRZ6AZbcfw,2025-11-25T14:01:10Z,cost_of_living_public_policy,Food prices and availability are controlled and manipulated by cartells. Just look at rice.,ce61f773903513516253,2025-11-30T09:26:41Z,2025-11-30T09:26:41Z,0,0,True,True,none,,2026-06-17T15:11:42.418066+00:00,raw,,Food prices and availability are controlled and manipulated by cartells. Just look at rice.,food prices and availability are controlled and manipulated by cartells just look at rice,14,91,0,False,True,0,0,0,EN,en,0,3,,False,False,accepted
YT_UgxpCoe_ZMTiyqvXCMt4AaABAg,YouTube,top_level_comment,UgxpCoe_ZMTiyqvXCMt4AaABAg,UgxpCoe_ZMTiyqvXCMt4AaABAg,dDRZ6AZbcfw,Malaysian Hawker Fights To Keep His Noodles Affordable As Food Prices Rise | Money Mind | Inflation,CNA Insider,https://www.youtube.com/watch?v=dDRZ6AZbcfw,2025-11-25T14:01:10Z,cost_of_living_public_policy,"Kesian malaydesh missqueen, telui mahal beras import mahal nak mengemis beras dr indonesia... 😂",9d213ea4cff1a728db33,2025-11-30T05:01:21Z,2025-11-30T05:01:21Z,0,0,True,True,none,,2026-06-17T15:11:42.418082+00:00,raw,,"Kesian malaydesh missqueen, telui mahal beras import mahal nak mengemis beras dr indonesia.. 😂",kesian malaydesh missqueen telui mahal beras import mahal nak mengemis beras dr indonesia,13,94,1,False,True,0,0,0,BM,id,2,0,,False,False,accepted
YT_Ugy9mSVsO2Mu2tUWO8d4AaABAg,YouTube,top_level_comment,Ugy9mSVsO2Mu2tUWO8d4AaABAg,Ugy9mSVsO2Mu2tUWO8d4AaABAg,dDRZ6AZbcfw,Malaysian Hawker Fights To Keep His Noodles Affordable As Food Prices Rise | Money Mind | Inflation,CNA Insider,https://www.youtube.com/watch?v=dDRZ6AZbcfw,2025-11-25T14:01:10Z,cost_of_living_public_policy,In Damansara Heights aka Bukit Damansara Kuala Lumpur Malaysia 🇲🇾 they are charging from RM 12 to RM 15 for a plate of noodle 🍜! Rice 🍚 especially pork rice 🍚 can 👌🏻 go up as high as RM 30 a plate and starts at RM 20 a plate 🍽 with very little pork ! And nobody complains and there are not enough seats 💺 there ! It could also be that there are only 2 hawker stalls in Bukit Damansara so no one 1⃣ complains ! …,2ba32760af2792716e5a,2025-11-29T09:29:59Z,2025-11-29T09:29:59Z,1,0,True,True,none,,2026-06-17T15:11:42.418113+00:00,raw,,In Damansara Heights aka Bukit Damansara Kuala Lumpur Malaysia 🇲🇾 they are charging from RM 12 to RM 15 for a plate of noodle 🍜! Rice 🍚 especially pork rice 🍚 can 👌🏻 go up as high as RM 30 a plate and starts at RM 20 a plate 🍽 with very little pork ! And nobody complains and there are not enough seats 💺 there ! It could also be that there are only 2 hawker stalls in Bukit Damansara so no one 1⃣ complains ! ..,in damansara heights aka bukit damansara kuala lumpur malaysia they are charging from rm 12 to rm 15 for a plate of noodle rice especially pork rice can go up as high as rm 30 a plate and starts at rm 20 a plate with very little pork and nobody complains and there are not enough seats there it could also be that there are only 2 hawker stalls in bukit damansara so no one 1 complains,77,412,8,False,True,0,0,0,MIXED,en,1,7,,False,False,accepted
YT_UgyE5Bx5UeCwIBUfyaN4AaABAg,YouTube,top_level_comment,UgyE5Bx5UeCwIBUfyaN4AaABAg,UgyE5Bx5UeCwIBUfyaN4AaABAg,dDRZ6AZbcfw,Malaysian Hawker Fights To Keep His Noodles Affordable As Food Prices Rise | Money Mind | Inflation,CNA Insider,https://www.youtube.com/watch?v=dDRZ6AZbcfw,2025-11-25T14:01:10Z,cost_of_living_public_policy,sg all ok. malaysia many problems. dont propaganga until like that la...,981fdc098759a21b064f,2025-11-29T07:55:47Z,2025-11-29T07:55:47Z,0,0,True,True,none,,2026-06-17T15:11:42.418126+00:00,raw,,sg all ok. malaysia many problems. dont propaganga until like that la..,sg all ok malaysia many problems dont propaganga until like that la,12,71,0,False,True,0,0,0,UNKNOWN,tl,1,1,,False,False,accepted
YT_Ugy5hpJGr3o2JNvE12t4AaABAg,YouTube,top_level_comment,Ugy5hpJGr3o2JNvE12t4AaABAg,Ugy5hpJGr3o2JNvE12t4AaABAg,dDRZ6AZbcfw,Malaysian Hawker Fights To Keep His Noodles Affordable As Food Prices Rise | Money Mind | Inflation,CNA Insider,https://www.youtube.com/watch?v=dDRZ6AZbcfw,2025-11-25T14:01:10Z,cost_of_living_public_policy,Seriously the egg is costing RM20 per tray today? Malaysians let's go buy egg from Singapore from now on.,e0fe08cbb466b1811087,2025-11-29T00:28:41Z,2025-11-29T00:28:41Z,0,0,True,True,none,,2026-06-17T15:11:42.418140+00:00,raw,,Seriously the egg is costing RM20 per tray today? Malaysians let's go buy egg from Singapore from now on.,seriously the egg is costing rm20 per tray today malaysians let s go buy egg from singapore from now on,19,105,0,False,True,0,0,0,EN,en,0,3,,False,False,accepted
YT_Ugw-4VL8m6tGsBK2wTN4AaABAg,YouTube,top_level_comment,Ugw-4VL8m6tGsBK2wTN4AaABAg,Ugw-4VL8m6tGsBK2wTN4AaABAg,dDRZ6AZbcfw,Malaysian Hawker Fights To Keep His Noodles Affordable As Food Prices Rise | Money Mind | Inflation,CNA Insider,https://www.youtube.com/watch?v=dDRZ6AZbcfw,2025-11-25T14:01:10Z,cost_of_living_public_policy,"CNA has to dig up some story about egg prices all the way up in sarawak to show singaporeans how 'good' their lives are compared to their neighbours. the irony is sarawak, although part of malaysia is far away on the other side of the south china sea. why don't you report on the problems facing singaporeans instead of using a TELESCOPE to spy and talk about your neighbour across the sea??!! BTW, the title is a LIE! the price of egg has increased but not doubled.",dfba1f0de389fbdbe805,2025-11-28T12:47:39Z,2025-11-28T12:47:39Z,0,0,True,True,none,,2026-06-17T15:11:42.418167+00:00,raw,,"CNA has to dig up some story about egg prices all the way up in sarawak to show singaporeans how 'good' their lives are compared to their neighbours. the irony is sarawak, although part of malaysia is far away on the other side of the south china sea. why don't you report on the problems facing singaporeans instead of using a TELESCOPE to spy and talk about your neighbour across the sea??!! BTW, the title is a LIE! the price of egg has increased but not doubled.",cna has to dig up some story about egg prices all the way up in sarawak to show singaporeans how good their lives are compared to their neighbours the irony is sarawak although part of malaysia is far away on the other side of the south china sea why don t you report on the problems facing singaporeans instead of using a telescope to spy and talk about your neighbour across the sea btw the title is a lie the price of egg has increased but not doubled,87,466,0,False,True,0,0,0,MIXED,en,1,10,,False,False,accepted
YT_UgwmcifNYU5Z2n1kIPd4AaABAg,YouTube,top_level_comment,UgwmcifNYU5Z2n1kIPd4AaABAg,UgwmcifNYU5Z2n1kIPd4AaABAg,dDRZ6AZbcfw,Malaysian Hawker Fights To Keep His Noodles Affordable As Food Prices Rise | Money Mind | Inflation,CNA Insider,https://www.youtube.com/watch?v=dDRZ6AZbcfw,2025-11-25T14:01:10Z,cost_of_living_public_policy,Why egg's price double ?,2f12ac543600f42cf2ee,2025-11-28T11:55:56Z,2025-11-28T11:55:56Z,0,0,True,True,none,,2026-06-17T15:11:42.418179+00:00,raw,,Why egg's price double ?,why egg s price double,4,24,0,False,True,0,0,0,EN,en,0,2,,False,False,accepted
