record_id,platform,content_type,comment_id,thread_id,video_id,video_title,channel_title,video_url,video_published_at,theme,raw_text,author_hash,comment_published_at,comment_updated_at,like_count,reply_count,can_reply,is_public,viewer_rating,moderation_status,collected_at,collection_status,rejection_reason
YT_UgxQwc3v47ZFyESgwC14AaABAg,YouTube,top_level_comment,UgxQwc3v47ZFyESgwC14AaABAg,UgxQwc3v47ZFyESgwC14AaABAg,9tQzzOjBIdI,KOS SARA HIDUP | Kerajaan Bakal Umum Langkah Tangani Kos Sara Hidup,Buletin TV3,https://www.youtube.com/watch?v=9tQzzOjBIdI,2025-07-19T05:38:22Z,cost_of_living_public_policy,Naik lagi SST 200%... Semua tak payah sara hidup dah.. Terus takde masaalah,471a35460d90cfae3198,2025-07-19T06:18:16Z,2025-07-19T06:18:16Z,2,0,True,True,none,,2026-06-17T15:11:40.015955+00:00,raw,
YT_Ugx42ecqygERIyTfwRh4AaABAg,YouTube,top_level_comment,Ugx42ecqygERIyTfwRh4AaABAg,Ugx42ecqygERIyTfwRh4AaABAg,9tQzzOjBIdI,KOS SARA HIDUP | Kerajaan Bakal Umum Langkah Tangani Kos Sara Hidup,Buletin TV3,https://www.youtube.com/watch?v=9tQzzOjBIdI,2025-07-19T05:38:22Z,cost_of_living_public_policy,jika betul alhamdulillah..kerana rakyat malaysia sedang kepayahan dengan harga barang naik,d323e2e3afd5773f86d2,2025-07-19T06:14:55Z,2025-07-19T06:14:55Z,12,4,True,True,none,,2026-06-17T15:11:40.015968+00:00,raw,
YT_Ugy2t_TFVZRuJgciaJp4AaABAg,YouTube,top_level_comment,Ugy2t_TFVZRuJgciaJp4AaABAg,Ugy2t_TFVZRuJgciaJp4AaABAg,9tQzzOjBIdI,KOS SARA HIDUP | Kerajaan Bakal Umum Langkah Tangani Kos Sara Hidup,Buletin TV3,https://www.youtube.com/watch?v=9tQzzOjBIdI,2025-07-19T05:38:22Z,cost_of_living_public_policy,Aku benci Anwar Ibrahim.,68a28af9f05e9d44f790,2025-07-19T06:00:32Z,2025-07-19T06:00:32Z,0,0,True,True,none,,2026-06-17T15:11:40.015978+00:00,raw,
YT_Ugw3iAWXBpTbQe8Zgr94AaABAg,YouTube,top_level_comment,Ugw3iAWXBpTbQe8Zgr94AaABAg,Ugw3iAWXBpTbQe8Zgr94AaABAg,FgMUKH-xEec,"Kerajaan setuju semakan tarik subsidi minyak golongan berpendapatan tinggi, kata PM",Free Malaysia Today,https://www.youtube.com/watch?v=FgMUKH-xEec,2026-05-10T09:06:58Z,cost_of_living_public_policy,Bohong pm negara yang tidak ada kebijakan dalam negara..tak layak jadi perdana menteri,bbdaf378ed675f6fccc7,2026-05-29T07:57:22Z,2026-05-29T07:57:22Z,1,0,True,True,none,,2026-06-17T15:11:41.871970+00:00,raw,
YT_UgzMAAgdjiAho5D6gFZ4AaABAg,YouTube,top_level_comment,UgzMAAgdjiAho5D6gFZ4AaABAg,UgzMAAgdjiAho5D6gFZ4AaABAg,FgMUKH-xEec,"Kerajaan setuju semakan tarik subsidi minyak golongan berpendapatan tinggi, kata PM",Free Malaysia Today,https://www.youtube.com/watch?v=FgMUKH-xEec,2026-05-10T09:06:58Z,cost_of_living_public_policy,"Terbaikkk....lagi satu kejayaan malaysia madani, hasil Dari pelaburan biliooon biliooon......tarik jer semua sabsidi....😂😂😂😂😂😂",65660771330659a8decb,2026-05-27T03:22:20Z,2026-05-27T03:22:20Z,0,0,True,True,none,,2026-06-17T15:11:41.871999+00:00,raw,
YT_UgxZWd8cXcMuhb0S-iB4AaABAg,YouTube,top_level_comment,UgxZWd8cXcMuhb0S-iB4AaABAg,UgxZWd8cXcMuhb0S-iB4AaABAg,FgMUKH-xEec,"Kerajaan setuju semakan tarik subsidi minyak golongan berpendapatan tinggi, kata PM",Free Malaysia Today,https://www.youtube.com/watch?v=FgMUKH-xEec,2026-05-10T09:06:58Z,cost_of_living_public_policy,"Terima kasih FMT. Hak rakyat Malaysia perlu dihormati. Mereka bayar cukai. Semua rakyat Malaysia bayar cukai. Fakta kukuh dan secara realiti. Setiap saat cukai dikutip secara aktif. Hidup mahupun meninggal. Bayi, muda, tua, miskin mahupun kaya. Bayar lampin, susu, urusan jenazah, dokumen dan sebagainya. Sudah buat semakan dan rujukan ChatGPT. Maaf, pendapat peribadi saya sahaja. Betulkan jika saya silap. 23/5/26",02b56019cfd332e54343,2026-05-23T02:36:51Z,2026-05-23T02:36:51Z,0,0,True,True,none,,2026-06-17T15:11:41.872032+00:00,raw,
YT_Ugwsx97vrdVBbLL1gF14AaABAg,YouTube,top_level_comment,Ugwsx97vrdVBbLL1gF14AaABAg,Ugwsx97vrdVBbLL1gF14AaABAg,FgMUKH-xEec,"Kerajaan setuju semakan tarik subsidi minyak golongan berpendapatan tinggi, kata PM",Free Malaysia Today,https://www.youtube.com/watch?v=FgMUKH-xEec,2026-05-10T09:06:58Z,cost_of_living_public_policy,Budget zakat berkurang nak cover cost bayar minyak tak subsidi.,f65a232c287f98924b16,2026-05-15T06:43:55Z,2026-05-15T06:43:55Z,0,0,True,True,none,,2026-06-17T15:11:41.872045+00:00,raw,
YT_Ugzx7j5unQ4aBPIMDTh4AaABAg,YouTube,top_level_comment,Ugzx7j5unQ4aBPIMDTh4AaABAg,Ugzx7j5unQ4aBPIMDTh4AaABAg,FgMUKH-xEec,"Kerajaan setuju semakan tarik subsidi minyak golongan berpendapatan tinggi, kata PM",Free Malaysia Today,https://www.youtube.com/watch?v=FgMUKH-xEec,2026-05-10T09:06:58Z,cost_of_living_public_policy,Cth gaji buta Menteri 10k.kasi kurang 5k.. tak mati miskin.,92a5f509eeac7952407a,2026-05-13T15:35:22Z,2026-05-13T15:35:22Z,0,0,True,True,none,,2026-06-17T15:11:41.872058+00:00,raw,
YT_UgymKB1N-9ymNYu28994AaABAg,YouTube,top_level_comment,UgymKB1N-9ymNYu28994AaABAg,UgymKB1N-9ymNYu28994AaABAg,FgMUKH-xEec,"Kerajaan setuju semakan tarik subsidi minyak golongan berpendapatan tinggi, kata PM",Free Malaysia Today,https://www.youtube.com/watch?v=FgMUKH-xEec,2026-05-10T09:06:58Z,cost_of_living_public_policy,"Kalau dah tak mampu nak tanggung, kena tarik juga. Tengoklah setakat mna high tastenya korang sampai tak reti berjimat & recycle. Baru padan muka.",8c97831e28004e29bdc5,2026-05-13T03:26:57Z,2026-05-13T03:26:57Z,0,0,True,True,none,,2026-06-17T15:11:41.872073+00:00,raw,
YT_UgzNw33hawu5RRJF3vN4AaABAg,YouTube,top_level_comment,UgzNw33hawu5RRJF3vN4AaABAg,UgzNw33hawu5RRJF3vN4AaABAg,FgMUKH-xEec,"Kerajaan setuju semakan tarik subsidi minyak golongan berpendapatan tinggi, kata PM",Free Malaysia Today,https://www.youtube.com/watch?v=FgMUKH-xEec,2026-05-10T09:06:58Z,cost_of_living_public_policy,"Ambik obat, dulu tak reti bersyukur, rasa kan la, mane dia yg guling2 kat jalan dulu, dah arwah ke 😂😂😂",69eec58794d7aa4b5cac,2026-05-12T23:46:53Z,2026-05-12T23:46:53Z,0,0,True,True,none,,2026-06-17T15:11:41.872089+00:00,raw,
YT_UgxVq4AxaKdtyOl62yh4AaABAg,YouTube,top_level_comment,UgxVq4AxaKdtyOl62yh4AaABAg,UgxVq4AxaKdtyOl62yh4AaABAg,FgMUKH-xEec,"Kerajaan setuju semakan tarik subsidi minyak golongan berpendapatan tinggi, kata PM",Free Malaysia Today,https://www.youtube.com/watch?v=FgMUKH-xEec,2026-05-10T09:06:58Z,cost_of_living_public_policy,Assalamualaikum,ce0be23a0b2572532052,2026-05-11T14:22:30Z,2026-05-11T14:22:30Z,0,0,True,True,none,,2026-06-17T15:11:41.872100+00:00,raw,
YT_Ugx5Q04EPdBqK3vYfot4AaABAg,YouTube,top_level_comment,Ugx5Q04EPdBqK3vYfot4AaABAg,Ugx5Q04EPdBqK3vYfot4AaABAg,FgMUKH-xEec,"Kerajaan setuju semakan tarik subsidi minyak golongan berpendapatan tinggi, kata PM",Free Malaysia Today,https://www.youtube.com/watch?v=FgMUKH-xEec,2026-05-10T09:06:58Z,cost_of_living_public_policy,"T5, T10 ni of coz la kena tarik subsidy diaorg. Di banglo ada 5 biji kereta mewah, road tax insurance setahun mgkn dah 50k takkan nk petrol rm1. 99 kot. T-20 mgkn lani dah merasa, tapi klau Mercedez dia 250k bru keluar dr Cycle Carriage plat baru mmg patut kna tarik la subsisdy dia.",210cf1784dfa17029ac9,2026-05-11T03:42:12Z,2026-05-11T03:42:12Z,0,0,True,True,none,,2026-06-17T15:11:41.872120+00:00,raw,
YT_Ugx1zFTqB3MhHrmzKm14AaABAg,YouTube,top_level_comment,Ugx1zFTqB3MhHrmzKm14AaABAg,Ugx1zFTqB3MhHrmzKm14AaABAg,FgMUKH-xEec,"Kerajaan setuju semakan tarik subsidi minyak golongan berpendapatan tinggi, kata PM",Free Malaysia Today,https://www.youtube.com/watch?v=FgMUKH-xEec,2026-05-10T09:06:58Z,cost_of_living_public_policy,awal awal dah patut buat semakan la. Billionaire Malaysia pun dapat Rahmah 100. b0d0 betul,91c06dbde729dd583e4c,2026-05-11T03:12:54Z,2026-05-11T03:12:54Z,0,0,True,True,none,,2026-06-17T15:11:41.872134+00:00,raw,
YT_UgyJR0oC6bGj0L2OBvJ4AaABAg,YouTube,top_level_comment,UgyJR0oC6bGj0L2OBvJ4AaABAg,UgyJR0oC6bGj0L2OBvJ4AaABAg,FgMUKH-xEec,"Kerajaan setuju semakan tarik subsidi minyak golongan berpendapatan tinggi, kata PM",Free Malaysia Today,https://www.youtube.com/watch?v=FgMUKH-xEec,2026-05-10T09:06:58Z,cost_of_living_public_policy,Elok krangkan Harga mnyak yg sdang n akan menyusahkan Penguna Syrikat Pengankutan n Peniaga Cecil pekebun petunia Sawah Nelayan😂😂ini lah bab harga brang2 keperluan smua naik mendadak n ramai akn hilang keje😅😅😅Kni ramai yg pakai Lori 1ton n sehingga 5tons sdang dlam kerugian n susah utk pulih jka Kerajaan masih tak mhu kurang harga2 Desel😢😢Ckap tak kenang kmi lah yg bantu kmu jdi PM😊😊,18fbce7dc2ae514b380b,2026-05-10T23:42:01Z,2026-05-10T23:42:01Z,0,0,True,True,none,,2026-06-17T15:11:41.872160+00:00,raw,
YT_UgwMRSNm_Vqcaan2g6p4AaABAg,YouTube,top_level_comment,UgwMRSNm_Vqcaan2g6p4AaABAg,UgwMRSNm_Vqcaan2g6p4AaABAg,FgMUKH-xEec,"Kerajaan setuju semakan tarik subsidi minyak golongan berpendapatan tinggi, kata PM",Free Malaysia Today,https://www.youtube.com/watch?v=FgMUKH-xEec,2026-05-10T09:06:58Z,cost_of_living_public_policy,"Sooner or later, they will probably restrict t20 the access to public healthcare too when they deem healthcare expenses are too high. Instead of having economic reforms and gradual phase out of subsidies, the new government continues the subsidies and unfairly shift the burden to so called t20.",14c06b75dc8676a406b1,2026-05-10T23:32:24Z,2026-05-10T23:32:24Z,0,0,True,True,none,,2026-06-17T15:11:41.872179+00:00,raw,
YT_UgxJ7dzTrXR7UDP0MFR4AaABAg,YouTube,top_level_comment,UgxJ7dzTrXR7UDP0MFR4AaABAg,UgxJ7dzTrXR7UDP0MFR4AaABAg,FgMUKH-xEec,"Kerajaan setuju semakan tarik subsidi minyak golongan berpendapatan tinggi, kata PM",Free Malaysia Today,https://www.youtube.com/watch?v=FgMUKH-xEec,2026-05-10T09:06:58Z,cost_of_living_public_policy,"Who is the majority of T20? Who uses various luxury vehicles?? Who has many houses for rent & lives in luxurious houses??? Who travels abroad with their families twice a year, maybe a lot???? Who sends their children to expensive international schools?????These are the groups that should not face subsidies! Think about it & get the country & the commoner, consider taxes as charity & subsidies that are not worthy is greed!!",f27b4188c0ef7962a416,2026-05-10T23:29:21Z,2026-05-10T23:29:21Z,0,0,True,True,none,,2026-06-17T15:11:41.872203+00:00,raw,
YT_UgzmI0hBH7vf52E6rhx4AaABAg,YouTube,top_level_comment,UgzmI0hBH7vf52E6rhx4AaABAg,UgzmI0hBH7vf52E6rhx4AaABAg,FgMUKH-xEec,"Kerajaan setuju semakan tarik subsidi minyak golongan berpendapatan tinggi, kata PM",Free Malaysia Today,https://www.youtube.com/watch?v=FgMUKH-xEec,2026-05-10T09:06:58Z,cost_of_living_public_policy,Elaun minyak menteri?,a8ee004664259e6895f0,2026-05-10T22:59:04Z,2026-05-10T22:59:04Z,0,0,True,True,none,,2026-06-17T15:11:41.872214+00:00,raw,
YT_Ugxqg0A4whyBnLgYM5l4AaABAg,YouTube,top_level_comment,Ugxqg0A4whyBnLgYM5l4AaABAg,Ugxqg0A4whyBnLgYM5l4AaABAg,FgMUKH-xEec,"Kerajaan setuju semakan tarik subsidi minyak golongan berpendapatan tinggi, kata PM",Free Malaysia Today,https://www.youtube.com/watch?v=FgMUKH-xEec,2026-05-10T09:06:58Z,cost_of_living_public_policy,"Subsidi tarik, kereta EV mahal. Kerja bayar cukai je la",9c2235e4ed8e993941c6,2026-05-10T22:55:19Z,2026-05-10T22:55:19Z,0,0,True,True,none,,2026-06-17T15:11:41.872226+00:00,raw,
YT_UgxftegbCGh87LlVGj14AaABAg,YouTube,top_level_comment,UgxftegbCGh87LlVGj14AaABAg,UgxftegbCGh87LlVGj14AaABAg,FgMUKH-xEec,"Kerajaan setuju semakan tarik subsidi minyak golongan berpendapatan tinggi, kata PM",Free Malaysia Today,https://www.youtube.com/watch?v=FgMUKH-xEec,2026-05-10T09:06:58Z,cost_of_living_public_policy,Mane walanon T20 Kat sini? Jom ikut sama2.. SAYA ULANG LAGI SKALIIIII.. KALAU SAYA JADI PM.. HARGA MINYAKKK.... 😂😂😂,b7781497696204f49937,2026-05-10T17:18:43Z,2026-05-10T17:18:43Z,0,0,True,True,none,,2026-06-17T15:11:41.872251+00:00,raw,
YT_UgyXFx0GcHgQLG39Xix4AaABAg,YouTube,top_level_comment,UgyXFx0GcHgQLG39Xix4AaABAg,UgyXFx0GcHgQLG39Xix4AaABAg,FgMUKH-xEec,"Kerajaan setuju semakan tarik subsidi minyak golongan berpendapatan tinggi, kata PM",Free Malaysia Today,https://www.youtube.com/watch?v=FgMUKH-xEec,2026-05-10T09:06:58Z,cost_of_living_public_policy,Yang komen sini semua t20 ke😂😂 t20 takde masa nak komen mengeluh mcm dalam komen ni,592cdbac70504406935c,2026-05-10T15:16:48Z,2026-05-10T15:16:48Z,0,0,True,True,none,,2026-06-17T15:11:41.872267+00:00,raw,
YT_Ugw35uYQWZyrQc0OG0N4AaABAg,YouTube,top_level_comment,Ugw35uYQWZyrQc0OG0N4AaABAg,Ugw35uYQWZyrQc0OG0N4AaABAg,FgMUKH-xEec,"Kerajaan setuju semakan tarik subsidi minyak golongan berpendapatan tinggi, kata PM",Free Malaysia Today,https://www.youtube.com/watch?v=FgMUKH-xEec,2026-05-10T09:06:58Z,cost_of_living_public_policy,Sistem padu tu terbaik sebenarnya tetapi tulaa rafizi fah takde,592cdbac70504406935c,2026-05-10T15:14:29Z,2026-05-10T15:14:29Z,0,0,True,True,none,,2026-06-17T15:11:41.872280+00:00,raw,
YT_Ugyn2ZpWKzL1bSuS1Rp4AaABAg,YouTube,top_level_comment,Ugyn2ZpWKzL1bSuS1Rp4AaABAg,Ugyn2ZpWKzL1bSuS1Rp4AaABAg,FgMUKH-xEec,"Kerajaan setuju semakan tarik subsidi minyak golongan berpendapatan tinggi, kata PM",Free Malaysia Today,https://www.youtube.com/watch?v=FgMUKH-xEec,2026-05-10T09:06:58Z,cost_of_living_public_policy,Tanda2 kerajaan madanon akan melingkup pru 16,db90f36241d75472c1ad,2026-05-10T14:00:16Z,2026-05-10T14:00:16Z,2,0,True,True,none,,2026-06-17T15:11:41.872292+00:00,raw,
YT_UgzBUZWRb7sc93uzgHd4AaABAg,YouTube,top_level_comment,UgzBUZWRb7sc93uzgHd4AaABAg,UgzBUZWRb7sc93uzgHd4AaABAg,FgMUKH-xEec,"Kerajaan setuju semakan tarik subsidi minyak golongan berpendapatan tinggi, kata PM",Free Malaysia Today,https://www.youtube.com/watch?v=FgMUKH-xEec,2026-05-10T09:06:58Z,cost_of_living_public_policy,Syabaslah... Tarik subsidi dan masa yang sama halang EV CBU yang kurang daripada RM300k...,5237795f401630de2f88,2026-05-10T13:38:31Z,2026-05-10T13:38:31Z,1,0,True,True,none,,2026-06-17T15:11:41.872307+00:00,raw,
YT_Ugye1CN5WQ7qAhngqgZ4AaABAg,YouTube,top_level_comment,Ugye1CN5WQ7qAhngqgZ4AaABAg,Ugye1CN5WQ7qAhngqgZ4AaABAg,FgMUKH-xEec,"Kerajaan setuju semakan tarik subsidi minyak golongan berpendapatan tinggi, kata PM",Free Malaysia Today,https://www.youtube.com/watch?v=FgMUKH-xEec,2026-05-10T09:06:58Z,cost_of_living_public_policy,Bebal punya PM🤮🤮👎🤬🤬🤬,d5f63ab2beb827818ba9,2026-05-10T13:07:24Z,2026-05-10T13:07:24Z,0,0,True,True,none,,2026-06-17T15:11:41.872319+00:00,raw,
YT_UgzEslHONCjd7NomUcJ4AaABAg,YouTube,top_level_comment,UgzEslHONCjd7NomUcJ4AaABAg,UgzEslHONCjd7NomUcJ4AaABAg,FgMUKH-xEec,"Kerajaan setuju semakan tarik subsidi minyak golongan berpendapatan tinggi, kata PM",Free Malaysia Today,https://www.youtube.com/watch?v=FgMUKH-xEec,2026-05-10T09:06:58Z,cost_of_living_public_policy,Ya Allah jatuhkanlah kerajaan ni,529f070a375645a8276c,2026-05-10T12:59:56Z,2026-05-10T12:59:56Z,4,0,True,True,none,,2026-06-17T15:11:41.872332+00:00,raw,
YT_UgzX_x2rjgKWr0Tfi_J4AaABAg,YouTube,top_level_comment,UgzX_x2rjgKWr0Tfi_J4AaABAg,UgzX_x2rjgKWr0Tfi_J4AaABAg,FgMUKH-xEec,"Kerajaan setuju semakan tarik subsidi minyak golongan berpendapatan tinggi, kata PM",Free Malaysia Today,https://www.youtube.com/watch?v=FgMUKH-xEec,2026-05-10T09:06:58Z,cost_of_living_public_policy,Mula2 kurang Kota minyak subsidies. Pastu tarikh subsidies T20. Pastu M40. Pastu terus tak ada. Last Cukai naik gila2.,dfa8baf1a2b5c364aeec,2026-05-10T12:49:06Z,2026-05-10T12:49:06Z,3,2,True,True,none,,2026-06-17T15:11:41.872346+00:00,raw,
YT_Ugy7SIHCPqbaSOY_lHB4AaABAg,YouTube,top_level_comment,Ugy7SIHCPqbaSOY_lHB4AaABAg,Ugy7SIHCPqbaSOY_lHB4AaABAg,FgMUKH-xEec,"Kerajaan setuju semakan tarik subsidi minyak golongan berpendapatan tinggi, kata PM",Free Malaysia Today,https://www.youtube.com/watch?v=FgMUKH-xEec,2026-05-10T09:06:58Z,cost_of_living_public_policy,"TUKAR SUBSIDI PETROL WARGANEGARA 🇲🇾 YANG GUNA MYCARD OLEH --> JUTAWAN DAN TAUKE Y TERLEBIH MEWAH KE SUBSIDI T.N.B BIL ELEKTRIK RM20 ATAU RM15 KE BAWAH BULANAN (TEPAT SASARAN) RUMAH KELUARGA --> B40 TERBAWAH , BOLEH MEREKA BELI ANAK ANAK BELI BAJU BUNDLE ATAU KASUT SECOND HAND BIL ELEKTRIK YANG WAJIB D BAYAR .",427ddf04eb1fed7c22a5,2026-05-10T11:52:13Z,2026-05-10T11:52:13Z,1,0,True,True,none,,2026-06-17T15:11:41.872369+00:00,raw,
YT_Ugz5cm0R0s1gHSMzyxx4AaABAg,YouTube,top_level_comment,Ugz5cm0R0s1gHSMzyxx4AaABAg,Ugz5cm0R0s1gHSMzyxx4AaABAg,FgMUKH-xEec,"Kerajaan setuju semakan tarik subsidi minyak golongan berpendapatan tinggi, kata PM",Free Malaysia Today,https://www.youtube.com/watch?v=FgMUKH-xEec,2026-05-10T09:06:58Z,cost_of_living_public_policy,"Aq setuju kalau tarik semua subsidi untuk menteri kerajaan, tarik jugak semua elaun menteri kerajaan dan turunkan gaji menteri menteri kerajaan 50%.... Sebab elaun dan gaji korang LANGSUNG TAK SETIMPAL DENGAN KERJA KORANG!!!!!",9a370e7ff35780819367,2026-05-10T11:15:27Z,2026-05-10T11:15:27Z,12,0,True,True,none,,2026-06-17T15:11:41.872386+00:00,raw,
YT_UgxGhvOa8qTFFBFEV7J4AaABAg,YouTube,top_level_comment,UgxGhvOa8qTFFBFEV7J4AaABAg,UgxGhvOa8qTFFBFEV7J4AaABAg,FgMUKH-xEec,"Kerajaan setuju semakan tarik subsidi minyak golongan berpendapatan tinggi, kata PM",Free Malaysia Today,https://www.youtube.com/watch?v=FgMUKH-xEec,2026-05-10T09:06:58Z,cost_of_living_public_policy,Tarik semua pencen Org Politik la. Nk pencen bnyk2 buat apa? Org Politik punca Negara ni melarat.,cd81c00d1cc9890b5c86,2026-05-10T10:52:57Z,2026-05-10T10:52:57Z,19,1,True,True,none,,2026-06-17T15:11:41.872400+00:00,raw,
YT_UgwGLMbdBXWQrDlIyAN4AaABAg,YouTube,top_level_comment,UgwGLMbdBXWQrDlIyAN4AaABAg,UgwGLMbdBXWQrDlIyAN4AaABAg,FgMUKH-xEec,"Kerajaan setuju semakan tarik subsidi minyak golongan berpendapatan tinggi, kata PM",Free Malaysia Today,https://www.youtube.com/watch?v=FgMUKH-xEec,2026-05-10T09:06:58Z,cost_of_living_public_policy,Tarik T20 punya subsidi.,7818147e0d2fb8d28985,2026-05-10T10:43:49Z,2026-05-10T10:43:49Z,4,1,True,True,none,,2026-06-17T15:11:41.872411+00:00,raw,
YT_UgyT2XtTQ0kj_GDhW014AaABAg,YouTube,top_level_comment,UgyT2XtTQ0kj_GDhW014AaABAg,UgyT2XtTQ0kj_GDhW014AaABAg,FgMUKH-xEec,"Kerajaan setuju semakan tarik subsidi minyak golongan berpendapatan tinggi, kata PM",Free Malaysia Today,https://www.youtube.com/watch?v=FgMUKH-xEec,2026-05-10T09:06:58Z,cost_of_living_public_policy,Rakyat juga yg kena ....,9b206c40796e4a321bfa,2026-05-10T10:38:13Z,2026-05-10T10:38:13Z,4,0,True,True,none,,2026-06-17T15:11:41.872422+00:00,raw,
YT_UgyJammsqjhOiaOpPzt4AaABAg,YouTube,top_level_comment,UgyJammsqjhOiaOpPzt4AaABAg,UgyJammsqjhOiaOpPzt4AaABAg,FgMUKH-xEec,"Kerajaan setuju semakan tarik subsidi minyak golongan berpendapatan tinggi, kata PM",Free Malaysia Today,https://www.youtube.com/watch?v=FgMUKH-xEec,2026-05-10T09:06:58Z,cost_of_living_public_policy,UMNO parti yang korup sekarang nak bercakap mengenai kewangan negara.,3098211113a82e15b760,2026-05-10T10:34:53Z,2026-05-10T10:34:53Z,9,0,True,True,none,,2026-06-17T15:11:41.872435+00:00,raw,
YT_Ugwtlbjte3jEIzqTpiJ4AaABAg,YouTube,top_level_comment,Ugwtlbjte3jEIzqTpiJ4AaABAg,Ugwtlbjte3jEIzqTpiJ4AaABAg,FgMUKH-xEec,"Kerajaan setuju semakan tarik subsidi minyak golongan berpendapatan tinggi, kata PM",Free Malaysia Today,https://www.youtube.com/watch?v=FgMUKH-xEec,2026-05-10T09:06:58Z,cost_of_living_public_policy,Rafixi dah cadangkan dulu lagi....,f0e8f411ee20025f5760,2026-05-10T10:32:27Z,2026-05-10T10:32:27Z,3,2,True,True,none,,2026-06-17T15:11:41.872446+00:00,raw,
YT_UgzGl6N2rJwC6TNz9Ux4AaABAg,YouTube,top_level_comment,UgzGl6N2rJwC6TNz9Ux4AaABAg,UgzGl6N2rJwC6TNz9Ux4AaABAg,FgMUKH-xEec,"Kerajaan setuju semakan tarik subsidi minyak golongan berpendapatan tinggi, kata PM",Free Malaysia Today,https://www.youtube.com/watch?v=FgMUKH-xEec,2026-05-10T09:06:58Z,cost_of_living_public_policy,???,8f785efcac11f2c69958,2026-05-10T10:20:34Z,2026-05-10T10:20:34Z,0,0,True,True,none,,2026-06-17T15:11:41.872456+00:00,raw,
YT_UgyJFl3OipMxefGxnEB4AaABAg,YouTube,top_level_comment,UgyJFl3OipMxefGxnEB4AaABAg,UgyJFl3OipMxefGxnEB4AaABAg,FgMUKH-xEec,"Kerajaan setuju semakan tarik subsidi minyak golongan berpendapatan tinggi, kata PM",Free Malaysia Today,https://www.youtube.com/watch?v=FgMUKH-xEec,2026-05-10T09:06:58Z,cost_of_living_public_policy,"Babi anwar, dia lumpuh tak bawa masuk pelabur asing, dia pm bawa bala pd rakyat. Hampa nak sokong lagi sial ni? Tu baru sepenggal dah lumpuh ekonomi dalaman malaysia. Kau curi lagi duit negara anwar. Tah 10/5/26 (1)",c3511164f2e150c82da7,2026-05-10T09:34:25Z,2026-05-10T09:34:25Z,0,0,True,True,none,,2026-06-17T15:11:41.872473+00:00,raw,
YT_UgwfOucp728Z_D2JDMZ4AaABAg,YouTube,top_level_comment,UgwfOucp728Z_D2JDMZ4AaABAg,UgwfOucp728Z_D2JDMZ4AaABAg,UGAL8690ngc,"Bantuan Asas Rahmah diteruskan: RM100 untuk  dewasa, RM500 untuk penerima miskin tegar - Anwar",KiniTV,https://www.youtube.com/watch?v=UGAL8690ngc,2026-01-05T06:06:45Z,cost_of_living_public_policy,"STR mana ada Rm500, Sara Rm100 🤭",eb6008892d7192e77dbf,2026-02-01T12:50:56Z,2026-02-01T12:50:56Z,0,0,True,True,none,,2026-06-17T15:11:40.405173+00:00,raw,
YT_UgyETWzGKbk7AhbwoKV4AaABAg,YouTube,top_level_comment,UgyETWzGKbk7AhbwoKV4AaABAg,UgyETWzGKbk7AhbwoKV4AaABAg,UGAL8690ngc,"Bantuan Asas Rahmah diteruskan: RM100 untuk  dewasa, RM500 untuk penerima miskin tegar - Anwar",KiniTV,https://www.youtube.com/watch?v=UGAL8690ngc,2026-01-05T06:06:45Z,cost_of_living_public_policy,"Mana ada Rm200, STR pun mana ada Rm500 masuk 😂",eb6008892d7192e77dbf,2026-01-26T09:03:45Z,2026-01-26T09:03:45Z,0,0,True,True,none,,2026-06-17T15:11:40.405198+00:00,raw,
YT_Ugx-OzKOuUgSGiUz4El4AaABAg,YouTube,top_level_comment,Ugx-OzKOuUgSGiUz4El4AaABAg,Ugx-OzKOuUgSGiUz4El4AaABAg,UGAL8690ngc,"Bantuan Asas Rahmah diteruskan: RM100 untuk  dewasa, RM500 untuk penerima miskin tegar - Anwar",KiniTV,https://www.youtube.com/watch?v=UGAL8690ngc,2026-01-05T06:06:45Z,cost_of_living_public_policy,You are very generous MPS THANK YOU,0c80f428ddd52782a4e5,2026-01-19T11:12:54Z,2026-01-19T11:12:54Z,0,0,True,True,none,,2026-06-17T15:11:40.405212+00:00,raw,
YT_UgwEbjwjNxGH2T4Xc6h4AaABAg,YouTube,top_level_comment,UgwEbjwjNxGH2T4Xc6h4AaABAg,UgwEbjwjNxGH2T4Xc6h4AaABAg,UGAL8690ngc,"Bantuan Asas Rahmah diteruskan: RM100 untuk  dewasa, RM500 untuk penerima miskin tegar - Anwar",KiniTV,https://www.youtube.com/watch?v=UGAL8690ngc,2026-01-05T06:06:45Z,cost_of_living_public_policy,Saya minta kebebasan utk beli apa yg perlu sehingga sayur-ikan..had2 hanya seperti maggi-beras dan tertentu sila loloskan ..Terima Kasih,56d18a7a92a6b2c514d0,2026-01-16T20:23:50Z,2026-01-16T20:23:50Z,0,0,True,True,none,,2026-06-17T15:11:40.405227+00:00,raw,
